JAN,1,28,22,17,17,14,10,94,66,34,1026,1023,1020,10,10,10,27,6,-,0,
JAN,2,26,21,16,17,16,12,94,69,50,1025,1023,1020,10,10,10,32,8,-,0,Fog
JAN,3,19,17,16,16,16,15,100,92,83,1024,1023,1022,10,10,8,0,0,-,0,Fog
JAN,4,22,20,18,19,17,15,100,86,68,1025,1023,1021,10,10,10,27,13,-,0,Rain
JAN,5,24,20,16,17,16,16,100,86,61,1024,1023,1021,10,10,10,27,13,-,0,Rain
JAN,6,25,21,17,17,16,14,100,77,54,1024,1022,1019,10,10,10,32,14,-,0,Rain
JAN,7,25,21,17,17,16,14,94,82,50,1024,1023,1022,10,10,10,24,2,-,0,Fog
JAN,8,26,23,20,16,16,15,78,66,54,1025,1023,1020,10,10,10,26,18,-,0,
JAN,9,26,21,17,17,16,14,88,69,51,1023,1021,1018,10,10,9,34,10,-,0,Fog
JAN,10,26,22,18,17,16,14,88,72,50,1024,1021,1019,10,10,9,24,8,-,0,"Fog , Rain"
JAN,11,25,21,18,18,16,14,88,75,57,1024,1022,1020,10,10,10,24,10,-,0,
JAN,12,23,19,18,17,17,16,94,87,65,1024,1023,1022,10,10,10,23,10,-,0,
JAN,13,26,22,19,16,16,14,83,64,50,1022,1021,1018,10,10,10,34,18,-,0,
JAN,14,26,21,17,20,16,14,94,75,51,1023,1021,1018,10,10,8,26,13,-,0,"Fog , Rain"
JAN,15,18,17,17,17,17,16,100,94,88,1023,1022,1020,10,10,8,0,0,-,0,Fog
JAN,17,24,21,18,17,17,16,94,77,61,1022,1021,1021,10,10,10,19,5,-,0,
JAN,18,25,21,18,18,17,16,100,85,57,1021,1019,1017,10,10,10,21,13,-,0,"Rain , Thunderstorm"
JAN,19,22,19,18,18,18,17,100,92,73,1022,1020,1019,10,10,10,0,0,-,0,Rain
JAN,21,24,21,18,17,17,16,94,78,61,1023,1020,1017,10,10,10,27,21,-,0,
JAN,22,25,20,15,17,16,12,100,77,57,1022,1020,1017,10,9,1,29,8,-,0,Fog
JAN,23,26,20,15,17,15,13,88,70,53,1023,1021,1018,10,10,8,27,11,-,0,Fog
JAN,24,27,21,16,16,14,13,88,66,42,1024,1023,1020,10,10,10,27,8,-,0,
